,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1,0.368897804,0.254509965,-0.211178258,0.264769493,0.010050181,0.137409837,0.137409837,0.259344915,-0.023676543,0.302387761,0.071961125,0.212882225,0.001559537,0.251208048,-0.150328645,-0.253631477,-3.655549394,-2.355655426,-0.077686471,-0.036766285,0.489181923,0.203330251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.265948749,-0.040304053,0.12549935,0.037880624,-0.358113565,0.919728315,0.13705606,-0.331580303,0.323732296,0.0525034,0.230806918,-4.074303226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,-1.140667894,-1.541968736,0.137409837,0.362765672,0.254392039,-0.137946456,-0.107521649,0.493191394,0.281161152,-0.288065754,0.756165498,-0.17650813,-0.137592679,0.091654701,0.593664011,0.083517834,0.131277705,0.245311767,0.145075001,0.061111969,-2.183955742,-3.442104045,-0.005280148,0.459346745,0.149084472,0.059578936,0.289887647,1.006757413,-0.311415024,-0.787598626,0.291302754,-0.047733367,0.361350565,-0.11046979,0.28658573,-0.281108143,0.395431065,0.10509822,0.539300306,-0.247853122,-0.046082408,0.53033796,-0.018016114,-2.815565294,NA,NA,NA,NA,NA,NA
4,0.137409837,0.327152139,-0.052332465,0.137409837,0.137409837,0.000380281,0.389298934,0.173377147,0.247080652,-0.086059189,-0.063181621,0.300972654,-0.022733138,0.191773542,0.094013213,0.28068945,0.166891239,-0.032167186,0.630574726,-0.209763151,-0.074856256,0.213471853,0.017125717,0.507932095,0.015120982,-0.001860305,0.139296646,0.274793169,0.137409837,-0.191720533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,-1.31366476,-0.158347586,0.980695854,0.112173757,-0.070846786,0.283519664,0.129626747,0.118423814,-0.325919874,0.2565147,0.242127776,0.123730466,2.60736168,-0.17167318,0.235523942,-0.118960433,0.138589093,0.232811653,0.450974026,-2.181715155,-0.503987541,0.112055831,-1.629587462,-0.048794697,0.350265558,0.079508364,0.316892611,-0.115540591,0.501799963,1.2760995,0.388945157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,-0.032167186,-2.136903424,-0.275447714,0.470785528,0.190594286,-0.087238445,0.082692355,0.542012595,1.762660556,4.589809064,-0.190895054,-0.098323452,0.392482925,-0.057285341,0.673853424,-0.637361403,0.446257002,-3.355074947,0.200735888,0.143306117,0.533050249,0.095428321,-0.19313564,-1.355528351,-3.898004443,-2.246928016,-0.186885583,0.422082253,0.219486059,-0.482407155,0.668900549,0.075616819,0.09814061,0.127504086,-3.391631885,0.059696862,0.087291454,0.135405101,-0.033464368,0.467719463,-0.257051319,0.153801496,0.223967232,0.264533641,0.266302525,-4.001189349,NA,NA,NA,NA
7,-1.415080783,-2.825824822,-0.140540819,-1.404113701,2.955360147,-3.920882011,2.007827893,-1.697276761,-3.829017963,-1.40788732,0.061701597,-3.235498382,-2.683842391,-0.206225383,-2.245159132,-1.180880527,-3.183257337,-2.2583668,-3.172644033,-1.289607936,-0.630050015,0.09248018,0.233519207,0.222080423,0.240594743,-0.252334295,-1.788079478,-0.553634222,-1.51744021,-3.949773785,-1.797041824,-1.066374762,-1.423807277,-2.726531461,-0.04549278,-2.759904408,0.887534624,-0.017190634,-2.479241462,-1.67097935,0.21465111,-3.670408021,-0.404340403,-2.444453408,NA,NA,NA,NA,NA,NA
8,-2.439382607,0.079154587,-0.266603294,0.106749179,1.102277155,1.901223144,-0.331344452,0.233047504,0.219368134,0.182929121,-1.346801856,-3.457198523,0.53812105,3.130007972,-0.361179631,0.35156274,0.144131596,0.128919193,3.538973978,0.664065599,0.357105243,-0.16094195,-3.1517712,0.034696633,0.527979448,0.005097305,0.449440994,1.005578157,4.21810755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,-0.195730004,0.470549677,0.137409837,-2.375466928,-3.245993761,0.383402653,0.137409837,-0.10858298,0.137409837,0.137409837,-1.532298836,-4.089161852,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,0.027503171,0.2468448,0.544017331,0.056866647,-0.49113365,0.366893068,0.137409837,0.137409837,0.137409837,-0.258820204,0.533639877,-0.13488039,0.387883827,0.159108149,0.245193842,0.02538051,0.244486288,0.23316543,-0.08146009,0.137409837,-0.056341936
10,-0.235117156,0.241184371,0.558875957,0.023965403,-0.169550519,0.158400595,0.11665493,0.19531131,0.100027419,0.4361154,0.178801725,0.264769493,-0.172262808,-0.038653095,0.619843496,-0.152923008,-0.095021535,0.483285643,0.1934245,-0.119432136,0.626093553,0.050144887,-0.345967227,0.465478876,-0.005869776,0.289769721,-0.149739017,0.085994272,0.572791179,-1.576992641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.1059237,0.48847437,-0.334174667,0.383874356,0.355690136,-0.027686013,-0.027332237,-0.177097758,0.122197433,0.135523027,0.209580308,0.301444356,0.525974713,-0.259527757,0.469488347,-0.121554797,0.272788434,-0.086177115,0.286821581,0.169367676,0.054508135,0.042243872,0.36040716,-0.114007558,0.221962497,0.015946461,0.653806071,-0.087120519,-0.105516914,-1.202107136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.143424043,-0.01919537,0.293661266,0.100617047,0.049083557,0.009578479,0.283283813,0.319486974,0.165594057,0.117008707,0.208518978,-0.419081104,0.640008775,0.140947605,0.030923013,0.033517377,0.239769264,-0.248560676,0.560762767,0.080569694,-0.015067973,0.473615743,0.037762699,0.003918049,0.052031697,0.223849307,0.482696015,-0.497501633,0.597673482,-0.895500557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.004507677,0.590715871,-0.480520345,0.468191165,0.036583443,0.265594972,0.302977389,-0.289127085,0.635999304,-0.038535169,-0.142309704,0.171254486,0.367364771,-0.045374854,0.192599021,0.034696633,0.294486746,-0.263537228,0.563592981,-0.055280605,0.513356673,-1.323452586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,-0.079455355,0.374676159,-0.154573967,-0.097733824,0.402152825,0.160877033,-0.109290534,0.623617115,-0.375448629,0.055097763,0.076442298,-0.295259216,0.014767205,0.159815702,0.466776058,-0.126743523,0.064060109,0.349440079,0.272906359,0.165004429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.055215689,0.194957533,-0.099738559,0.391303669,-0.305282893,0.285878176,0.660645756,-0.678871217,0.289298019,0.149556174,0.019248378,0.146843885,0.488946072,-0.013299089,0.006512413,0.629277545,-0.228395397,0.5622958,-0.290306341,0.292717862,0.107928435,-0.092780949,0.005686933,0.555220263,0.173966775,-0.304929116,0.275736574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.018304973,0.459700521,0.134697548,0.066300696,0.130098449,-0.06105896,-0.04844092,0.277387533,0.334817303,0.075616819,0.246491023,0.010757735,0.03422493,0.217953027,0.233637132,0.237410752,0.135051325,0.100145345,-0.117191549,0.487530965,0.194485831,-0.141012522,-0.161295726,0.396964098,0.515125557,-0.093488502,-0.310353694,0.325619106,0.499677302,0.010050181,-2.857664736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,-3.649535189,0.010639809,0.244486288,0.383638505,0.121843657,0.125971053,-0.044077673,0.123022913,0.021135188,-0.025681278,0.843312522,0.774443967,-0.050091879,0.397553726,-0.007756586,3.267745081,-1.265551113,0.38375643,-0.268136327,-1.663432111,3.115621048,0.099791568,-0.308938587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.363237375,0.054036432,0.219368134,-0.327806684,0.196844343,-0.075327959,0.662296715,0.096607577,0.190240509,-0.149856942,0.255807146,0.229745587,0.194014128,-0.120611392,0.49731879,0.005922785,0.146843885,-0.116483996,0.395784842,0.254156188,-0.133936985,0.113942641,0.534937059,0.058753457,-0.284881763,0.312175587,0.151207133,-0.003982966,0.14377782,-0.680286324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,-2.738913649,0.305689678,0.160051553,3.223051276,0.402506602,0.188943327,0.138824944,0.023611626,0.8100575,-1.293145705,1.145084151,-0.12898411,0.174320552,2.85193939,0.1496741,0.427388905,-0.17462132,0.124555946,0.079744215,1.630230099,-0.022615212,0.517248218,0.275500723,-0.332169931,-1.169795519,3.513973749,0.361114714,0.029743757,-3.344107866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,-2.497873708,0.574795914,3.043096799,-2.566860188,0.035168335,-0.209173523,0.006512413,-1.527228035,2.545568662,-0.158583437,-1.307178852,1.243316181,0.282694185,-0.052922093,3.938741786,0.279628119,-1.245032057,-2.074167001,1.339661403,-0.021789733,-0.764603133,-0.953873733,-3.742460567,0.139178721,0.663358045,-0.384175124,-1.420741212,-0.040304053,-0.170375998,0.54590414,0.083164057,0.060994043,-0.289362936,0.278213012,0.276679979,0.384699835,-0.056695713,-2.518628615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.415950121,0.123140838,0.129980524,0.11370679,0.115593599,0.291302754,0.433638962,0.137409837,0.137409837,0.137409837,0.137409837,0.137409837,-0.251508816,0.526328489,0.137409837,0.137409837,-0.175093022,0.449912696,0.137409837,0.137409837,-2.126761822,-0.428751004,-0.019431221,-3.43526436,-0.04443145,0.40120942,-0.020728403,0.022786147,-0.235588859,0.214415258,0.01759742,0.525149233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,-0.084644082,-0.081813867,0.630338875,-0.104691435,0.523734126,-0.278395854,0.326090808,-0.231697314,0.627862437,0.03988536,-0.121672722,0.057810052,0.480573354,-0.218725497,0.796849832,0.039177806,-0.238890776,0.113588864,0.10403689,0.067008249,0.129626747,0.494724427,0.215830366,-0.403161147,0.3730252,0.455808976,-0.145375769,-0.356580532,0.773146785,0.034696633,-2.280890591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,-0.248678601,0.574442137,0.236585272,0.19825945,0.066418621,-0.13087092,0.585998847,0.059343085,0.141301382,-0.026860534,0.164414801,-0.239480404,0.100734973,0.126560681,0.138235316,0.436940879,0.369487432,-0.175328874,0.229981438,-0.006813181,0.387176273,-0.014950048,0.094602841,0.494606501,-0.393962949,0.539064455,-0.220140604,0.130216375,0.223967232,0.055687391,-2.505774724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.034578707,0.123966318,0.466658132,0.120782326,-0.193371492,0.450502324,-0.271202392,0.410407618,0.098022684,-0.265188186,0.526918117,0.154626975,-0.095375312,0.269368591,0.140947605,0.357223169,-0.154456041,0.152268463,0.566776973,-0.287004424,0.061465746,-2.054237574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,-0.14938524,2.282712484,1.552988826,0.065357291,2.278113385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,-0.498209186,0.252151453,0.366185515,0.014059652,0.196962268,-0.006459404,0.459582596,0.210523713,-2.485845296,-3.561916462,0.490950807,0.041064616,0.283755515,-0.015185899,0.325972883,0.157693041,-2.225583481,-3.730196304,0.158400595,0.180098907,0.267481782,0.155334529,0.151089207,-0.087945999,0.156867562,0.047786375,0.088352784,0.336232411,-0.23771152,0.471728933,-0.166012751,0.440360722,-1.420741212,-1.306235447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.004861454,0.482460164,0.233401281,-0.712126238,0.399440536,0.575857244,0.008163371,-0.11046979,0.536823868,-0.345023822,0.457342009,-0.15905514,0.709584883,-0.223442521,0.439653168,-0.323679288,-0.16094195,0.735764368,0.403567932,-0.501982806,0.440124871,0.599678217,-0.560238056,-0.122144425,0.582343153,0.029036204,0.476445958,-0.222499117,-0.385472306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,-3.788451554,0.419487889,-0.162828759,0.372317646,0.312647289,-0.227098215,0.270076145,-3.005307596,0.357812797,0.34106736,-0.803164807,0.249439164,0.149438249,0.115593599,0.523144498,-0.503869615,-0.828282961,0.398968834,0.34778912,0.152976017,-0.345377599,1.796505205,-1.777937876,0.460997703,0.061937448,-0.087828073,0.192481095,-2.577945196,-0.005987702,-0.242782321,2.188018221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.263354385,-0.049384325,0.197669822,0.360643011,-0.243136098,0.114414343,0.374794084,0.389181008,-0.074974182,-0.119785913,0.507696244,-0.088417701,0.382341323,-0.221437786,-2.21084278,-0.308702735,-0.02214351,0.255571295,0.010403958,0.126796532,0.10509822,0.079744215,0.591187573,-0.166484453,0.085640495,0.141655159,0.117598335,0.352741996,0.304274571,-0.365660804,0.220783241,-2.859669471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,-0.447972878,0.105334072,0.577744054,0.198141524,0.186231038,-0.26884388,0.202386846,0.226089893,0.300500952,2.476935959,-0.103865956,0.37007706,0.188471625,0.688829976,-2.538440117,0.45062025,0.056630796,-0.148441835,0.261703427,-0.024973724,-2.019803296,2.606654127,0.122197433,1.591078797,0.554041007,-0.282877027,0.397671652,0.111230352,0.184344228,0.098730238,-0.093488502,0.384463984,0.123140838,-0.055280605,0.341185286,0.241420222,0.403685858,-0.832174506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,-3.404839553,-2.702002934,-0.758588927,0.601093324,-1.754706531,-0.835712274,0.358638276,0.503332996,-0.01353494,0.970082549,0.093541511,0.027974873,-3.463920283,0.254981667,0.126442755,0.271137475,-0.240541734,0.154037347,0.112527534,0.327741767,0.479394098,-3.03903432,0.331633312,-0.285589316,0.592484755,-0.339009616,1.630937652,1.907119425,2.171626562,-1.728762898,1.361831417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,-2.035605328,-1.268735104,-0.39502428,-0.870972031,-0.351863508,4.081903473,-1.670507648,2.177404916,0.299793398,-2.449877986,-0.107521649,0.375737489,-0.335825625,0.157339264,0.540951265,0.084107462,1.188480774,0.223377604,0.458992968,-0.374976927,0.668782623,-0.224150075,-0.020846328,-2.354594095,4.194404503,0.137881539,-0.036176657,2.555356488,-0.098795155,-3.991047747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.029861683,0.20981616,0.125617276,-0.047497515,0.441068275,0.306043455,-0.058582522,-0.179338344,0.55557404,-0.249032378,0.229509736,0.157693041,0.248377833,0.254274114,0.297081109,-0.489836468,0.348732525,0.304628348,0.349322153,-0.118017029,0.274557318,-0.708706395,-3.637624702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.252269378,0.00981433,0.30592553,-0.269551434,0.503922624,-0.116601921,0.387883827,0.030687162,0.299911324,-0.07851195,0.290359349,-0.539011446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.134343771,0.27502902,0.082692355,0.114296418,0.122433285,0.320430379,0.075263042,-0.065422208,-1.498572112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.036937219,0.074201711,-0.052450391,-3.348706964,0.485880006,-0.107993352,0.032338121,0.22538234,-0.127451077,0.227740852,-0.080752537,0.67986763,-0.119903838,0.090475445,0.34672779,-0.173795841,0.54000786,-0.170847701,0.343307947,0.212292597,-0.107875426,0.290241424,0.099555717,0.297788663,0.312175587,-0.06483258,-0.264126856,0.362765672,0.067126175,0.44389849,0.125145574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,-0.096082866,0.48281394,-0.112946227,0.379039406,0.042479723,0.159579851,0.256750551,-0.169078816,0.446257002,-0.35233521,0.470431752,0.175853585,0.217835101,0.116065302,0.173730924,-0.138064382,0.649206972,-0.356580532,0.044248607,0.385053612,0.096843428,0.288354614,0.116065302,-0.142309704,0.494606501,0.026088064,0.15450905,-0.31341976,0.855812636,-0.38240624,-3.606964044,0.285642325,1.755231242,0.292835787,2.44710078,0.419252038,-0.056931564,0.226915373,0.210052011,0.308166116,-1.917797646,0.153447719,0.541776744,-0.284056284,-4.047534113,-3.371702458,-0.087945999,-0.759886109,1.710183661,-2.282895326
38,0.262646832,-0.22804162,0.04684297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,-0.244433279,0.067833728,0.567956229,-0.179574195,-0.076271364,0.495196129,0.189061253,0.06134782,0.116537004,0.088824487,0.336939964,0.008635074,-0.227216141,0.403332081,0.232104099,-0.033228517,0.439299391,-0.020138775,0.158872297,0.190240509,0.094249065,-0.081224239,0.333520122,-0.031577558,0.326680436,-0.29219315,0.412058576,0.024437105,-0.056341936,0.166655387,0.272906359,0.137409837,0.378803555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,-0.097380047,0.025144659,0.392836702,0.427153054,0.25462789,-0.3794581,0.3633553,-1.210361928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.29436882,0.275264872,0.005215231,0.089178263,-0.084526156,0.129155044,0.087055602,0.407813254,-0.139597415,0.081395173,0.240830594,0.485880006,0.17302337,-0.259527757,0.153447719,0.557342924,1.116428228,-1.984071837,-0.228985025,0.165829908,0.34000603,0.05545154,-2.662262005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,-0.00657733,-0.045846557,1.436596252,-0.386651562,0.537177645,4.287801584,0.269722368,0.116419079,0.014885131,0.301798133,-0.453869158,0.744137086,0.012054916,0.142480638,1.133999144,-0.370141977,0.474677073,-3.687389308,0.285878176,-1.160951099,0.409817989,0.472200636,0.039531583,-0.081813867,0.242481553,0.907699903,-0.666135251,0.320430379,-2.295159589,-2.208838045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.513120821,0.081866876,0.343897575,0.396610321,-0.842080257,0.350501409,0.447200407,-0.109526385,0.075616819,0.390360264,0.095192469,-1.372037936,-0.108465054,-0.631347197,-1.812608005,-0.107403724,-0.031695484,0.787179933,-1.02026585,0.192716947,0.223613456,0.320312454,3.745579641,0.279981896,-2.811319972,0.754514539,0.368308176,-1.935722339,-0.289598787,2.767504655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,-0.172852436,0.279156417,0.467955314,0.125853127,-0.018134039,0.084579165,0.428568161,-0.112710376,0.279274342,-0.218017943,0.254509965,0.088824487,0.483167717,-0.295141291,0.373261051,0.383520579,-0.094313981,-0.124620863,0.026323915,0.44684663,0.1059237,-0.058818374,0.269250666,0.044248607,0.620904826,-0.299150761,0.074201711,0.224674786,0.149438249,-3.896825187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,-0.505048871,-0.347736111,0.550267388,-0.148913538,0.502507517,0.151914686,-0.070493009,-0.017544411,0.168895974,-0.104337658,-0.765782389,0.900978144,0.186820666,0.390714041,1.681763589,-0.035704955,0.418426559,0.471846859,-0.652691732,0.744137086,-0.072143967,0.084579165,-0.264244781,-0.174385469,0.508757574,0.137409837,0.137409837,0.137409837,0.137409837,-2.19716341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,-2.946226867,0.074319637,-0.098441378,0.440242796,0.104980295,0.447554184,1.374449457,0.200735888,-0.036884211,-0.054101349,0.628098288,-0.124385011,-0.291603522,2.026931842,0.423143583,0.198849078,-0.32415099,0.059578936,0.595079118,-0.272027872,0.651093782,-0.072261893,-0.015539676,0.22349553,0.493545171,-0.136413423,-0.173795841,0.363237375,0.050498664,0.332458791,-0.981822102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
